Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00584,0.0286,0.0559,0.137,1.1,1.43,1.98225,2.52401,4.33228,4.85767,5.24363,5.39764,5.74059,5.97,6.22,9,25,29,30.8,32.7,34.7,36.9,39.2,41.6,44.1,43.0266,53.7649,66.9078,75.2111,83.7661,..
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.8859729360885,33.0797565566725,33.2720055669647,33.4635322438245,33.6551488641112,33.8476677046844,34.0419010424033,34.2386611541275,34.4387603167162,34.643010807029,34.8522249019252,35.0672148782642,35.2887930129054,35.5177715827083,35.7549628645322,36.0011791352366,36.2572326716808,36.5239357507243,36.8021006492264,37.0925396440467,37.3960650120444,37.713489030079,38.0456239750098,38.3932821236964,38.757275752998,39.1384171397742,39.5375185608843,39.9553922931877,40.3928506135438,40.8507057988121,41.3297701258519,41.8308558715226,42.3470499959497,43.1547492407016,44.3356772609527,45.5208176726647,46.6833632464759,47.9182784810426,49.1313688766206,50.2392400212368,51.1549047745227,51.9114748151175,52.6010482354344,53.2088897464754,53.7157859948017,54.1077719895977,54.4504102510776,54.7902343568327,55.1242716168851,55.4520983215477
Philippines,PHL,"Population, total",SP.POP.TOTL,42120826,43201488,44367962,45575281,46807103,48043740,49311727,50695707,52194620,53726181,55213006,56645077,58157496,59739052,61265260,62854666,64382249,65926125,67530621,69019291,70546246,72190242,73908810,75791024,77753257,79625397,81401488,83068889,84731835,86394504,88015962,89508986,91075184,92699095,94384250,96337125,98248614,100175512,102076336,103767130,105312992,106735719,108119693,109465287,110804683,112081264,113100950,113964338,114891199,115843670
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,83.3199996948242,..,..,..,..,..,..,..,..,..,93.5699996948242,..,..,..,93.9199981689453,..,..,..,..,..,92.5999984741211,..,..,92.5899963378906,..,..,..,..,95.4199981689453,..,97.0899963378906,..,..,96.4000015258789,..,98.1800003051758,..,..,..,96.2799987792969,98.4700012207031,..,..,..,..
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,47.268440246582,49.7005805969238,52.9095191955566,55.6320114135742,57.1294708251953,58.2425918579102,57.7711906433105,57.3303184509277,59.7057914733887,61.1112403869629,62.6460418701172,59.9793281555176,63.296501159668,64.0272064208984,67.6923980712891,70.713493347168,70.3419189453125,71.494987487793,72.8925628662109,73.66943359375,74.843132019043,73.7158889770508,72.8753204345703,70.5079727172852,69.9469299316406,..,70.5786285400391,74.9138336181641,76.8219680786133,78.5408630371094,78.3063812255859,76.9573211669922,77.0709991455078,78.008903503418,80.1762771606445,..,..,..,..,81.5640314318642,82.0085254812081,82.7837574272484,80.9227600097656,79.3622469757001,85.3821865979599,87.9419879481158,85.8666475631511,92.291271176651,91.5493424610693,85.2945085684493
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1125.83955126106,1202.74424654629,1291.9197681028,1394.18134022016,1438.53929504306,1482.08742004737,1538.43127414973,1589.42168596819,1645.99169094684,1707.9308019841,1754.62716249659,1818.90504659625,1957.75963674452,2180.41358654182,2406.26996824545,2631.51971095863,2810.56702001316,2989.85385369019,3186.99707103229,3391.48986604062,3614.93244016732,3766.86364433088,3614.60848543994,3295.36018381294,3403.08737356896,3514.71662970608,3599.02524877358,3783.75422073266,4018.15538187068,4232.77157261934,4372.25730206261,4551.5250018314,4760.66708464831,4805.76393990836,4737.45679763314,5059.35747831657,5070.23740191942,5403.87846036273,5516.61164164135,5541.46599361845,5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6121.52696529713,6278.7855138276,6408.41432577294,6574.46109387985
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,5.22E-05,0.000344,0.0136,0.0386,0.0748,0.115,0.361,1.09,2.43,3.68904,5.55633,7.53125,9.29903,10.6773,15.026,17.1607,20.03,18.2,20.1,22.4,23.6699,26.46,28.94,34.8861,39.3161,47.505,52.8919,56.8175,66.6524,77.8437,85.2696,87.9772,89.5353,90.8672
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.2158067861574,15.6696639795869,16.1022764848018,16.4946885530218,16.8279444354667,17.0844066743608,17.2827538871177,17.4439726290857,17.5796435064122,17.7013465942106,17.8206619675942,17.9491697016767,18.0984498715714,18.2800825523918,18.5056478192513,18.8071480847314,19.3568451726218,20.2251472411188,21.344368876117,22.6578637457835,24.1089855182854,25.6410878617897,27.1975244444636,28.7216489344742,30.1568149999886,31.4626212652205,32.7428054763889,34.0732781018222,35.4270354382579,36.785516284484,38.1301594392881,39.4424037014582,40.7036878697821,41.8954507430475,42.9991311200422,44.0018736622496,44.8048723557374,45.373565813715,45.8321343847773,46.3138799467897,46.9521043776171,47.8801095551247,49.2311973571777,54.5843734741211,55.9266166687012,57.2358779907227,58.5087776184082,59.742374420166,60.9341926574707,61.8689338391321
Thailand,THA,"Population, total",SP.POP.TOTL,40940005,41896504,42843974,43788976,44718434,45650022,46575855,47494577,48423309,49351708,50270753,51177834,52074105,52969595,53848956,54738329,55637434,56528834,57408198,58260854,59098232,59920064,60724584,61522630,62299043,63007815,63651141,64266437,64868166,65452047,66017420,66567687,67102394,67619830,68121080,68579447,69007208,69436098,69845114,70216367,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435,71668011
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,87.9800033569336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.6500015258789,..,..,..,..,93.5100021362305,..,..,..,..,96.4300003051758,..,..,93.6999969482422,..,92.870002746582,91.9800033569336,..,93.7699966430664,91.2699966430664,..,..,91.0999984741211,..,..
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.0281982421875,65.5458221435547,..,67.444221496582,71.8262786865234,71.6298599243164,75.7808074951172,75.2078475952148,76.6007080078125,78.3943786621094,86.9894790649414,85.5365295410156,83.854850769043,123.525459289551,124.330596923828,122.563217163086,79.5062371844027,80.6045305135668,81.7206425877734,82.3668560969625,84.6644528199547,88.0661686868399,93.3356315272258,92.507325535959
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,370.056039481574,389.665426064711,406.33736880742,420.682203225947,426.159561589084,432.838643488682,482.235722777153,483.023534472283,516.678056159163,523.422165152942,527.791600354552,570.054288192741,713.587145838936,725.554916193497,756.380975678321,812.671325588739,795.191842865383,863.46389569327,917.291292689812,963.016574291679,1043.38748981674,1099.85817824831,1138.39922318847,1182.98781073316,1248.61600842811,1259.6237645235,1321.09878230279,1427.25693317315,1506.4152751782,1552.73915195801,1632.02169500573,1701.11878173586,1952.25734603779,2017.76018913403,2148.56480375034,2378.72810760985,2552.48871073094,2654.74798946027,2671.07460201171,2797.81883971908,2954.04081911097,3173.36773217431,3211.80903275593,3300.55006461736,3467.38598979356,3092.12428399363,3206.20366997254,3349.73309632799,3480.51388574877,..
Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,0.138,0.400944,0.864629,1.6758,2.43691,3.15698,3.84711,4.51832,5.92,6.55,7.17,13.6,14.4,15.6,22.4,30.3,39.8,46.5,54.3,63.5,74.1794,76.8508,85.6369,86.2903,88.426,..
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,6.78165820453667,7.86692127355741,8.98521678806352,10.0994687501852,11.1726011620527,12.1675380257962,13.0472030442676,13.8558080344387,14.6620029937008,15.4653680929851,16.2654832039386,17.061928198208,17.8542829474404,18.6421273232824,19.4250411973811,20.2026044413832,20.9743969269355,21.739998525685,22.4989891092786,23.250948549363,23.9954567175851,24.7320934855918,25.4604387250299,26.1800723075463,26.8905741047879,27.5915239884015,28.282501830034,28.9630875013322,29.6328608739429,30.2914018195132,30.9379917831613,31.5664945864425,32.1738216649326,32.76371954591,33.3396804958817,33.9051967813552,34.4637606688377,35.0188644248365,35.5740003158589,36.1326606084122,36.6983375690037,37.2745234641407,37.8645544995016,38.4661892776975,39.0746823405146,39.6888839873439,40.3075199874379,40.9365143617581,41.7352457989939,42.5645249803412
Bhutan,BTN,"Population, total",SP.POP.TOTL,365791,378490,391639,405243,419200,433404,447836,462485,477460,492784,508392,524324,540557,556986,573586,589287,599784,577774,554673,554497,547989,548784,558697,569435,582579,596863,610794,624409,637663,650544,661865,670799,678641,686351,693988,701632,709377,717279,725273,733139,740618,747866,754335,759759,764824,770006,775442,780914,786385,791524
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.810001373291,..,..,..,..,..,..,55.3199996948242,..,..,..,..,66.5599975585938,..,..,..,..,64.9100036621094,..,..
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,3.88487005233765,..,..,..,..,9.17702007293701,10.6076698303223,11.3084001541138,11.2931299209595,..,..,..,..,..,..,..,..,..,..,..,..,23.7952499389648,27.1374893188477,30.5185794830322,33.8684310913086,..,..,..,43.8849105834961,46.4304084777832,50.2249412536621,53.5040893554688,58.5537414550781,62.9354400634766,66.9861221313477,72.1302185058594,76.680793762207,84.1404190063477,85.2313079833984,85.6766128540039,86.5600433349609,87.5722870683987,90.6185575459377,89.7711428873908,92.5248380307052,89.9829129407455,86.8564415582911,86.1810001963554
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,775.61301310347,832.046370021047,768.349009368511,835.709043830217,746.08572413472,688.762215998489,678.011250962987,659.062242599126,663.885539072704,671.730248753369,679.989551081934,678.670094090388,790.553706971779,852.223975284837,849.279049748096,824.051655825487,850.610221173097,862.478030887335,845.382004291868,513.967147967874,520.926883186145,511.670349597704,496.770551310941,499.016649050833,552.901492232643,598.561915252147,632.833573980849,662.188341283454,719.333494240509,775.847139030978,866.340290123209,947.065220050691,1030.23117620792,1090.57475806147,1117.25834194514,1155.85236856699,1221.38839852454,1295.25271477893,1376.29557595926,1464.53115866927,1547.32010444393,1645.46671578126,1753.93530504662,1884.28374817086,2008.32094006706,1908.63427518336,1938.76436741728,2011.27433313262,2085.05748462122,2182.71843902341
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.00584,0.0163,0.032,0.0470226,0.0769561,0.226983,0.26057,0.300437,0.317322,0.468357,0.49,0.51,0.53,1.26,3.1,4.94,6,14,6.43319,32.3985,32.9003,..,52.3059,53.6508,57.9592,59.6606,60.7171,..
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,4.67870002997871,5.08274885304631,5.55148421547109,5.81850947307866,9.22948257639624,12.7330101032649,12.9190998767324,13.1719054113951,13.4748091275637,13.7778771295026,14.0857495563467,14.3996884844149,14.7203094704518,15.0463160721478,15.3776861663992,15.7157497390038,16.0597496099039,16.4097495102946,16.7657494060925,17.1276884970302,17.4962488002108,17.8834321201168,18.1846372155166,18.3715559169572,18.5111858410878,18.6242216655572,18.7186818716995,18.803641734126,18.8881765274479,18.9813615262763,19.0922720052225,19.2299832388976,19.4035705019128,19.6574509865325,20.1979728726519,21.1232251168762,22.3824788531276,23.9411047582349,25.7644735090271,27.8179557823331,30.0669222549819,32.4767436038024,35.0127905056235,37.6404336372742,39.5830241256026,39.832658030922,40.1091858128847,40.374616187368,40.6290788072508,40.8727033252729
Cambodia,KHM,"Population, total",SP.POP.TOTL,6581371,6134991,5668551,5211653,5088808,5199872,5284495,5436432,5636203,5845117,6043783,6285693,6557970,6812014,7073473,7374752,7686850,8113083,8616381,9239162,10018497,10801270,11570982,12058173,12265731,12462336,12658484,12855241,13050968,13244731,13439202,13639028,13841770,14053479,14276810,14500726,14722584,14945085,15170208,15396772,15623251,15852803,16073372,16274522,16481304,16725474,16974305,17201724,17423880,17638801
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.3399963378906,..,..,..,..,..,73.6100006103516,..,..,..,76.870002746582,76.1399993896484,..,..,..,79.6500015258789,78.0599975585938,80.5299987792969,..,..,..,87.6600036621094,82.5991675957413,71.9300003051758,..,..,..
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.5556716918945,..,..,..,..,..,..,16.9208698272705,16.5827503204346,18.1284408569336,20.176570892334,23.8959407806396,27.8392200469971,30.9775104522705,..,39.1435394287109,41.7365608215332,44.2504997253418,..,..,..,..,..,..,..,..,48.9424458707368,50.199099715459,49.7344518908574,51.8196983337402,54.2809323078227,55.1346812645406,56.7864734981041,58.7893230437643
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,819.538910861999,854.39856737846,906.717766390934,944.755242951634,989.678300355954,1061.791789401,1119.39911020788,1118.38320739334,1139.00630123248,1191.59058771764,1195.12311547851,1240.06475649342,1276.13231995892,1324.37572952378,1396.699709074,1470.91822258528,1544.99580894527,1617.10954872218,1693.1074260189,1790.32729962455,1905.54236111238,2020.99148132509,2081.8416693962,1780.20049544892,1767.51466729756,1828.10265968361,1868.59172307292,1926.37435868149,1991.91820506473,2065.70617470842,2155.4478015921,2244.0802226202,2355.1528565328,2464.60193418272,2546.21969707767,2670.8129098953,2799.62468790318,2930.518445323,3055.24246006469,3170.72103011429,3288.22269725538,3416.81005170972,3553.51999262321,3701.32155461912,3850.90321738979,3739.44906563161,3850.68877253903,4024.91225288391,4192.65167890692,4367.86266621191
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00106,0.0261,0.0566,0.195,0.255,0.444,0.925564,2.01861,2.13414,2.38702,2.60029,3.60202,4.76481,5.78627,7.91748,6.92,10.92,12.28,14.52,14.94,17.1432,22.0627,25.4474,32.3358,39.9046,47.6906,53.7265,62.1045,66.4846,69.2084,72.7808
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.914196501399,19.5063185880508,20.1352370159536,20.7914959353946,21.4656394966611,22.1466142996691,22.8406637690508,23.5724196827312,24.3433192272382,25.150523426766,25.9911933055087,26.8624898876605,27.7615741974155,28.6856072589677,29.6317500965114,30.5945178088725,31.5991952251753,32.6914992355049,33.8555422228307,35.0672005338812,36.3023505153847,37.5368685140699,38.746630876665,39.9075139498987,40.9953940804992,41.9861540600656,42.9018895186157,43.7824069030376,44.6301761521872,45.4476736441888,46.2373757571669,47.0017588692457,47.7432993585496,48.4644736032029,49.16775798133,49.8521375148888,50.4830017089844,51.1593933105469,51.8307495117188,52.5002136230469,53.1720771789551,53.812557220459,54.4541015625,55.0956840515137,55.7382049560547,56.2785287648768,56.8761702464027,57.4934704226599,58.1179353397878,58.7509635387997
Indonesia,IDN,"Population, total",SP.POP.TOTL,131843848,135173655,138533541,141953163,145434834,148950540,152485035,156052152,159651381,163251124,166776185,170175065,173511154,176855065,180201630,183501098,186778238,190043744,193305168,196591828,199888057,203204348,206536095,209826788,213004668,216077790,219097902,222088495,225048008,227926649,230871650,233951652,237062337,240157903,243220028,246305322,249470032,252698525,255852467,258877399,261799249,264627418,267346658,269951846,272489381,274814866,276758053,278830529,281190067,283487931
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,67.3099975585938,..,..,..,..,..,..,..,..,..,81.5199966430664,..,..,..,..,..,..,..,..,..,..,..,..,..,90.379997253418,..,91.9800033569336,..,92.1900024414062,92.5800018310547,92.3199996948242,92.8099975585938,..,..,95.120002746582,95.2200012207031,95.379997253418,..,95.6600036621094,..,96,..,..,..,..
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,21.2188205718994,21.9720592498779,22.6294994354248,23.9719200134277,..,..,28.1177997589111,30.2682590484619,33.7440910339355,34.0133781433105,..,41.732608795166,47.2123985290527,49.2854995727539,49.2470512390137,46.7410583496094,45.0060997009277,44.1988410949707,43.8151893615723,44.7341918945312,47.5401992797852,50.3027992248535,53.9802284240723,54.2718887329102,54.5970916748047,55.5976295471191,56.2273216247559,57.646598815918,60.7244682312012,62.9758682250977,61.6382789611816,64.6422119140625,71.8545074462891,70.1684417724609,74.5035934448242,75.6519088745117,78.1330718994141,80.0926818847656,81.8896974781343,83.5559949258569,87.8423207929976,87.8191791728036,90.9455391241064,92.8120739600443,94.9467044891028,96.9345779132931,97.8441479813619,97.8167602714893,96.0002120295081,98.836444459078
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,333.76929822544,340.906119257416,343.403337654578,350.30570504545,350.320446364022,334.219179007322,353.700814105005,358.609920101425,339.778376746619,364.032308849685,377.725353860231,386.340559561214,384.659636696973,405.638929689076,413.894023064039,422.724738575869,438.15619419594,443.462044821677,448.13094087379,472.951082824345,477.741099613336,492.212428031946,506.426874424217,511.54871132025,524.27256909301,547.221082273632,564.28622920391,556.438454538796,570.28967363428,589.46992868617,603.190108570995,617.477638588722,633.226129136597,666.865095417138,692.400000816919,721.265221364302,742.617252662576,775.310578479839,801.039060847856,846.665541773599,875.543635474862,875.188943730855,951.857298563641,1021.91492204011,1077.11796498188,1031.53618783934,1062.7888430629,1113.55462341223,1136.42769313825,1179.81272768386
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0.000925,0.00451,0.022,0.0644,0.147,0.204652,0.240015,0.312956,0.382811,0.449844,0.826551,1.14139,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44,17.5816,20.7,24.3,28.6,33.3366,38.8576,45.293,53.8878,55.7716,..
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,7.51351402109269,8.99488378342878,10.5358128844484,12.0455154128565,13.4332054573582,14.6080971066587,15.4794044494629,16.1122445872783,16.6486086367337,17.1130217092164,17.5300089161139,17.9240953688132,18.3198061787019,18.7416664571671,19.2142013155963,19.7619358653766,20.4093952178955,21.1696090774496,22.0386921067433,23.0157968547751,24.1000758705435,25.2906817030471,26.5867669012845,27.9874840142543,29.4919855909549,31.0994241803849,32.808952331543,35.0358944291182,38.045308394296,41.6109470808194,45.5065633424317,49.5059100328759,53.3827400058951,56.9108061152324,59.8638612146309,62.0156581578338,63.139949798584,63.6558406194333,64.1314570156048,64.5640847098488,64.9510094249155,65.2895168835553,65.5768928085184,65.8104229225551,65.9873929484157,66.1050886088505,66.144235274522,66.2992968721053,66.5432933453944,66.772343163029
Nepal,NPL,"Population, total",SP.POP.TOTL,13870695,14177649,14499175,14839695,15190590,15553105,15922423,16297987,16689119,17085242,17477692,17868124,18250505,18638661,19057807,19524573,20036500,20609707,21180159,21717479,22245439,22741862,23219463,23680357,24125199,24546509,24946748,25328981,25688758,26016656,26309458,26565425,26788492,26990037,27173035,27341952,27464494,27534915,27589996,27672370,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614,29651054
Nepal,NPL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,20.5699996948242,..,..,..,..,..,..,..,..,..,32.9799995422363,..,..,..,..,..,..,..,..,..,48.6100006103516,..,..,..,..,..,..,55.5625898340797,..,..,59.6300010681152,..,..,..,..,65.5,66.8755351165163,..,68.7099990844727,..,..,..,..,..
Nepal,NPL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,17.7367706298828,20.3783092498779,22.4334201812744,23.8365802764893,25.4660491943359,27.0147800445557,28.3090000152588,29.2296390533447,30.888879776001,32.03369140625,34.0466995239258,36.6419982910156,37.9471893310547,38.3644485473633,40.1949615478516,43.1790885925293,..,..,33.1490211486816,34.4201507568359,37.3896903991699,41.0556297302246,42.0749092102051,..,45.098201751709,42.5181617736816,42.0970306396484,48.0189094543457,49.2625999450684,55.5892906188965,58.9935111999512,63.1414794921875,65.4935302734375,67.5318298339844,68.6131210327148,71.7744979858398,74.4113311767578,..,80.2800521850586,85.3101577758789,83.9220209713597,84.1026475876285,89.8898815141438,90.3878462155916
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,633.18248660316,684.870525977346,736.591643587695,789.900692594751,823.062419740079,854.130467489101,897.360525869862,907.916560400077,865.831372670687,631.07290867098,1117.56432347244,1192.74796357529,1028.13194386616,964.322543048225,955.470489028291,964.026656178075,897.573801807644,961.848415522858,1042.86833768293,1120.09693594876,1195.38066079604,1237.48380284894,1269.41625561248,1281.92864043187,1312.96494988639,1319.59295003154,1333.65856117568,1267.08661597675,1237.2006590123,1507.24743550088,1947.83992943521,2015.82035757039,1579.71085276403,1279.21122757564,1149.21888298011
Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.0990318,0.5,1,1.5,2,3,4,7,11,17.5,18.6,21.2,24.2,27.6,28.0046,32.0127,35.042,34.5102,34.0207,..
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.2717037357466,14.7323298513123,15.2018292134281,15.6777561377928,16.1576649401054,16.6391099360648,17.11964544137,17.5968257717199,18.0682052428134,18.5313381703495,18.983778870027,19.423081657545,19.8468008486024,20.2524907588981,20.6377057041309,21,21.3397007221907,21.6616345464787,21.9701051886988,22.2694163646854,22.5638717902731,22.8577751812964,23.1554302535899,23.461140722988,23.7792103053254,24.1139427164365,24.469641672156,24.8506108883184,25.2611540807581,25.7040830077802,26.3097308948751,27.121697883382,28.0011655196859,28.8076745459306,29.4007657042596,29.6398840020416,29.633352306451,29.6136082349605,29.5836906253246,29.5463092024041,29.5043315008419,29.4462907628171,29.3600996787092,29.248617510057,29.1148755245217,28.9619049897647,28.7927371734472,28.5857292288968,28.595471832952,28.6641074179574
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,598158,607620,618315,628775,638719,649871,660493,669149,677707,686777,696665,707185,718476,730745,744856,760345,778278,799318,821437,844493,868146,892282,917184,942530,834697,745088,812249,879159,916878,929074,948311,976597,1004889,1032429,1058782,1084679,1110207,1134885,1158695,1181903,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,1400638
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.5999984741211,..,..,..,..,..,50.5999984741211,..,..,58.310001373291,..,..,..,..,64.4499969482422,65.7799987792969,..,..,..,..,..,72.4700012207031,..,..
Timor-Leste,TLS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.3206901550293,44.7095603942871,46.5835189819336,57.962100982666,59.4707984924316,..,..,57.0646095275879,67.0938568115234,68.3026309590313,70.1640602638495,70.0278421982138,67.8276665960217,69.3739464182596,72.9840325557506,77.3856943732818,81.1665700933061,83.0952419040915,85.1248242560832,84.7410404382553,..,..,..,..
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1398.10229490993,1364.84005073968,1474.39229567,1645.11075211615,1772.85528875554,2045.0559250915,2222.32522307441,2096.02642325024,2371.53402483477,2927.92105239301,3273.18636026516,3456.5941382646,3632.50000398903,3819.63284883474,4044.45259782556,4582.26127944099,4507.19492955077,4671.99639313801,4803.909904607,5053.64633599107,5580.26342049427,5888.07241870662,6254.75856992657,6599.87173747822,6889.01246088686,7037.08546104613,6647.6503820039,7012.25568873173,7845.29307409315,8174.41607301248,7141.88377049891,8620.72814678183,8933.17166363858,9396.49733610486,8313.4098369723,8569.52494600725,9005.81391375104,8907.66134868182,9213.32791442475,9612.07861806739,9644.90655028145,9909.07669723415,10263.2991147672,10793.8941325367,11194.9253748064,7295.60220956454,9759.2219360708,10939.9963271738,11439.5364342871,11798.791369146
Maldives,MDV,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.227,0.309,0.57,1.12,2.20387,3.61729,5.34777,5.97659,6.58825,6.86961,11.0364,16.3,23.2,24.8,26.53,34,38.9301,44.1,49.28,54.462,59.5,65,70.9,77.4697,79.0978,81.9576,83.9119,84.6851,..
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.6477167548433,19.0306966074879,20.1736852114744,21.0970363318786,21.9658554218035,22.8220761151526,23.6252747031197,24.3350274768987,24.9109107276834,25.3125007466676,25.5124067627646,25.6279626534467,25.7283992169627,25.8033419433099,25.847241445217,25.8521000475719,25.8030978579167,25.7170257695718,25.624629080355,25.555709993512,25.5476431837694,25.7015358485339,26.0259604516629,26.4739351451229,27.0010708398356,27.6038586493758,28.5499181889238,29.8881681908815,31.3913356462169,32.8541942827704,34.0715178283824,34.8678636610379,35.4340781469745,35.9335121678807,36.3718272129661,36.7646137762553,37.1274623517731,37.475963433544,37.8257075155926,38.1938859868107,38.5771510715291,38.9560872317815,39.32787719143,39.6923354428279,40.0492764783282,40.3985147902839,40.7398648710483,41.0641769690663,41.5096832933973,41.9982152717385
Maldives,MDV,"Population, total",SP.POP.TOTL,143158,147525,151930,156159,160360,164835,169532,174333,179128,184198,190169,196935,203944,210885,217738,224762,231802,238543,244884,250822,256649,262347,267707,272723,277412,282019,286767,291616,296491,301413,306429,313851,324479,336170,348275,360792,373674,386818,400070,413617,428154,443308,458287,473099,487731,502118,516154,524106,525994,527799
Maldives,MDV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,82.3000030517578,..,..,..,..,..,..,..,92.2300033569336,..,..,..,..,96.0199966430664,..,..,..,..,96.3300018310547,..,..,..,..,96.3300018310547,..,..,..,..,..,98.4000015258789,..,..,..,..,..,..,..,98.6100006103516,..,97.7300033569336,94.5100021362305,..,98.2099990844727,..,..,..,..,..
